ENSG	ClusterVSMC	ClusterMono.1	ClusterEC.1	ClusterMacro	ClusterMono.2	ClusterFibro.1	ClusterEC.2	ClusterFibro.2	ClusterNeuron	ClusterEC.3
ENSG00000130695	0	0	0	0	2.05857515445313	0	0	0	0	0
ENSG00000142669	-13.2900472485111	29.1900752797923	11.411924564517	12.6878100484842	19.2712821617282	-6.1065440285557	3.82363015091654	-7.30148280991299	-2.27162268533228	6.35242813502328
ENSG00000158062	0	0	0	0	0	0	0	0	0	0
ENSG00000169442	0	0	0	0	0	0	0	0	0	0
ENSG00000176092	0	0	0	0	0	0	0	0	0	0
ENSG00000176083	0	0	0	0	0	0	0	0	0	0
ENSG00000131914	0	0	0	0	0	0	0	0	0	0
ENSG00000117682	0	0	0	0	0	0	0	0	0	0
ENSG00000198830	0	0	0	0	0	0	0	0	0	0
ENSG00000117676	0	0	0	0	0	0	0	0	0	0
ENSG00000117713	0	3.29241540309833	0	0	0	-2.32053121202755	-2.48966134864257	-2.10138060306405	0	0
ENSG00000060642	0	0	0	0	0	0	0	0	0	0
ENSG00000204160	0	0	0	0	0	0	0	0	0	0
ENSG00000175793	0	0	0	0	0	0	0	0	0	0
ENSG00000142751	0	0	0	0	0	0	0	0	0	0
ENSG00000198746	0	0	0	0	0	0	0	0	0	0
ENSG00000090273	6.61776272226393	-4.66155428341364	-2.19789605835138	0	0	0	-3.04212128283707	0	0	0
ENSG00000131910	0	0	0	0	0	0	0	0	0	0
ENSG00000175707	0	0	0	0	0	0	0	0	0	0
ENSG00000253368	0	0	0	0	0	0	0	0	0	0
ENSG00000158246	13.5177469419244	0	0	0	0	0	0	0	0	0
ENSG00000090020	0	0	0	0	0	0	0	2.76537266252771	0	0
ENSG00000142784	3.19128292470425	-3.22328119140162	0	0	0	0	0	0	0	0
ENSG00000186501	-2.14887368798252	0	0	0	0	4.54064178842262	-2.79903176750284	0	0	0
ENSG00000142765	0	0	0	0	0	0	0	0	0	0
ENSG00000142733	-10.1309713808249	-2.417748507554	7.27618052923097	-6.78094938409818	0	3.76891805590876	3.03880804312116	0	0	4.38101836931133
ENSG00000142748	0	0	0	0	0	0	0	0	0	0
ENSG00000174950	0	0	0	0	0	0	0	0	0	0
ENSG00000181773	0	0	0	0	0	0	0	0	0	0
ENSG00000158195	0	4.36238474298639	0	-2.90075295083401	0	-3.07827960119342	8.06870431390551	-3.2907566772944	0	0
ENSG00000126705	4.00912262418082	-7.20515127661775	0	-6.67734749844358	-3.47090984996487	2.39791667195108	0	0	0	0
ENSG00000000938	0	0	0	0	0	0	0	0	0	0
ENSG00000126709	0	0	0	0	0	0	0	0	0	0
ENSG00000009780	4.23820429747513	-5.83010883284376	0	-5.09253717547382	-3.13931386740156	0	0	0	0	0
ENSG00000117758	0	0	0	-5.22559670649082	0	0	2.69216955842259	0	0	0
ENSG00000117751	0	0	0	0	0	0	0	0	0	0
ENSG00000130775	0	0	0	0	0	0	0	0	0	0
ENSG00000117748	0	0	0	0	0	0	0	0	0	0
ENSG00000130768	0	7.55005251578022	0	0	0	0	0	0	0	0
ENSG00000158156	0	0	0	0	0	0	0	0	0	0
ENSG00000158161	0	0	0	0	0	0	0	0	0	0
ENSG00000169403	0	14.5888211302043	0	0	6.01884504211667	0	0	0	0	0
ENSG00000126698	14.1960866829401	-6.28636823904132	-2.17685854107401	0	0	-5.00276705280888	0	-5.89007579671088	0	0
ENSG00000130770	10.0525452262145	8.48491389426895	0	-7.54057378990809	6.09309830517591	-4.74970139088591	-10.2704801856159	-3.2620332645588	0	0
ENSG00000130766	0	0	0	0	0	0	0	0	0	0
ENSG00000130772	0	0	0	0	0	0	0	0	0	0
ENSG00000204138	0	0	0	-2.59424039171322	-3.19836576704511	0	0	0	0	0
ENSG00000180198	0	0	0	0	0	0	0	0	0	0
ENSG00000180098	0	0	0	0	0	0	0	0	-3.90706107005073	0
ENSG00000120656	0	-3.13632849850429	0	0	0	3.21108770702033	0	0	-2.1356476148823	0
ENSG00000188060	0	0	0	0	0	0	0	0	0	0
ENSG00000162419	0	0	0	0	0	0	0	0	0	0
ENSG00000198492	0	0	0	0	0	0	0	0	0	0
ENSG00000116329	0	0	0	0	0	0	0	0	0	0
ENSG00000159023	4.32852430432408	0	0	0	0	-5.44700060238455	6.9958092944613	-6.70887169947053	0	0
ENSG00000253304	0	0	0	0	0	0	0	0	0	0
ENSG00000116350	4.5457678733853	-3.4164792202818	0	0	0	0	0	0	0	0
ENSG00000116353	0	0	0	0	0	0	0	0	0	0
ENSG00000060656	0	0	0	0	0	0	0	0	0	0
ENSG00000162510	0	0	0	0	0	0	0	0	0	0
ENSG00000162511	-21.4901260895728	29.9834989376541	-12.5264374987665	11.5490496413884	22.6424188454181	-18.9972031760718	-9.83910615064449	-15.1797505547164	-2.15575060415527	-3.30736659254945
ENSG00000162512	-11.6539426630544	9.37884503691369	0	-5.48817578082502	7.55826446520091	0	5.00147390034354	-12.2887443434495	0	0
ENSG00000134644	4.8052789021014	0	0	-4.01288125029973	0	0	0	0	0	0
ENSG00000084628	0	0	0	0	0	0	0	0	0	0
ENSG00000060688	0	-2.70000144078904	0	0	0	0	0	0	0	0
ENSG00000121766	4.78225117602969	-4.81832334875683	0	-6.97765276117937	0	2.67668687818855	-2.97959555720773	0	0	0
ENSG00000121769	14.7018120364262	0	0	0	0	-11.0387221561826	3.78546403163198	0	0	0
ENSG00000168528	0	0	0	0	0	0	0	0	0	0
ENSG00000142910	30.5775276235097	-20.1440830076534	24.5206992638386	-9.08781138494535	-11.4344671006522	-31.6425361079596	16.697235304565	-29.8747941664203	-3.1152981014773	0
ENSG00000121764	0	0	0	0	0	0	0	0	0	0
ENSG00000162517	3.93754762374976	0	0	0	0	0	0	0	0	0
ENSG00000084636	-14.0177630504776	-11.0713840356584	-17.9410988279865	-26.3990630640172	-26.3965480081059	17.277051115874	-10.8522638776122	5.1587610984334	0	-4.7790080145734
ENSG00000121753	0	0	0	0	0	0	0	0	0	0
ENSG00000134668	0	0	0	0	0	0	0	0	0	0
ENSG00000184007	-3.26766801180945	3.5986349439462	0	0	5.95354716934638	0	-6.75104284634589	0	-4.04604946982143	-2.83546642087633
ENSG00000121774	-2.71067733300426	0	0	0	4.31565793360032	0	0	0	0	0
ENSG00000121775	0	0	0	0	0	0	0	0	0	0
ENSG00000025800	5.3777678457347	0	0	0	0	0	0	0	0	0
ENSG00000084652	-2.37053431803134	0	0	0	0	3.70922320556404	0	0	0	0
ENSG00000160050	-6.06228845810033	0	3.35778326927077	-3.21856202575315	0	2.53578398348075	4.20201736530357	0	0	0
ENSG00000160051	0	0	0	0	0	0	0	0	0	0
ENSG00000222046	0	0	0	0	0	0	0	0	0	0
ENSG00000160055	0	0	0	0	0	0	0	0	0	0
ENSG00000084623	5.5044269011717	-4.6564614830458	0	0	4.30212558775962	-2.59380735348784	-6.68183261334158	0	0	0
ENSG00000183615	0	0	0	0	0	0	0	0	0	0
ENSG00000182866	0	0	0	0	0	0	0	0	0	0
ENSG00000116478	3.01725470560352	-4.5772979124337	0	0	0	0	0	0	0	0
ENSG00000175130	-16.1084712734607	21.8497522772936	-9.7188061491096	0	0	-8.10703517163982	0	-8.89515314655093	0	3.57998507185164
ENSG00000162526	0	0	0	0	0	0	0	0	0	0
ENSG00000225828	0	0	0	0	0	0	0	0	0	0
ENSG00000160058	0	-2.36348712463662	2.26895325877483	0	0	0	0	0	0	0
ENSG00000273274	0	0	0	0	0	0	0	0	0	0
ENSG00000160062	0	0	0	0	0	0	0	0	0	0
ENSG00000176261	3.26167042714064	0	0	0	0	0	-5.75742802041005	0	-4.01937422403183	0
ENSG00000162521	7.18365296127892	-4.64168378810412	0	0	0	-2.33698125200779	0	0	0	0
ENSG00000162520	0	0	0	0	0	0	0	0	0	0
ENSG00000162522	0	0	0	0	0	0	0	0	0	0
ENSG00000134684	0	0	0	0	0	0	0	2.45521365763255	0	0
ENSG00000116497	0	0	0	0	0	0	0	0	0	0
ENSG00000160097	0	0	0	0	0	0	0	0	0	0
ENSG00000121905	0	0	0	0	0	0	0	0	0	0
ENSG00000121900	0	0	0	0	0	0	0	0	0	0
ENSG00000116514	0	5.39394908525024	0	0	2.33653448961281	0	0	0	0	0
ENSG00000267885	0	0	0	0	0	0	0	0	0	0
ENSG00000004455	2.6367313832357	0	-3.74359395757813	0	2.17703281495518	-2.23949050814813	0	0	0	0
ENSG00000142920	0	0	0	0	0	0	0	0	0	0
ENSG00000116525	0	0	0	0	0	0	0	0	0	0
ENSG00000160094	6.3795378138735	0	0	0	0	0	0	0	0	0
ENSG00000184389	0	0	0	0	0	0	0	0	0	0
ENSG00000134686	0	0	4.47436708644835	-3.95720347723057	0	-2.1056985007154	0	-2.68401212887465	0	3.16413233213939
ENSG00000121903	0	0	0	0	0	0	0	0	0	0
ENSG00000121904	0	0	0	0	0	0	0	0	0	0
ENSG00000176256	0	0	0	0	0	0	0	0	0	0
ENSG00000142698	0	0	0	0	0	0	0	0	0	0
ENSG00000163866	13.2483373602786	-3.25573283703007	0	-2.58323318991632	0	-7.47593242150975	-4.87670521351795	-6.91258639712727	0	-2.42428691818935
ENSG00000189280	0	0	0	0	0	0	0	0	0	0
ENSG00000189433	0	0	0	0	0	0	0	0	0	0
ENSG00000188910	0	0	0	0	0	0	0	0	0	0
ENSG00000187513	0	-9.92458330623402	20.1178205632944	-5.38080598475835	-9.75974078003456	-15.959573585033	-2.81023395524862	-14.027910707253	0	0
ENSG00000116544	0	0	0	0	0	0	0	0	0	0
ENSG00000243749	0	0	0	0	0	0	0	0	0	0
ENSG00000163867	0	0	0	0	0	0	0	0	0	0
ENSG00000197056	0	0	0	0	0	0	0	0	0	0
ENSG00000116560	2.73224362270706	0	-3.32402713842576	0	2.3814672256796	0	0	0	0	0
ENSG00000146463	0	0	0	0	0	0	0	0	0	0
ENSG00000142687	0	0	0	0	0	0	0	0	0	0
ENSG00000020129	0	0	0	0	0	0	0	0	0	0
ENSG00000116819	0	0	0	0	0	0	0	0	0	0
ENSG00000126067	0	0	0	2.46806893528129	2.77206270955031	0	-3.63842028391275	0	0	0
ENSG00000142686	3.78048168379748	-3.35946947800964	0	-3.56758616868157	-5.28584779681742	0	-2.2381561610756	0	-2.42450642671933	0
ENSG00000092853	0	0	0	0	0	0	0	0	0	0
ENSG00000134698	0	0	0	0	0	0	0	0	0	0
ENSG00000092847	2.22419122665085	0	0	0	0	0	0	0	0	0
ENSG00000126070	0	0	0	0	0	0	0	0	0	0
ENSG00000092850	0	0	0	0	0	0	0	0	0	0
ENSG00000116863	0	0	0	0	0	3.54142329114936	0	2.10786891656761	-3.16078061190599	0
ENSG00000171812	0	0	0	0	0	0	0	0	0	0
ENSG00000054116	0	0	0	-2.69213922129564	0	3.45278929343667	0	2.77324413613858	0	0
ENSG00000116871	22.4028596978764	-5.75183078609639	0	-9.43068998459727	-2.45124892888135	-9.76991564314165	0	-9.0986666589212	-3.27606207223585	-2.55146598153411
ENSG00000054118	4.67261359610821	0	0	0	0	0	0	0	0	0
ENSG00000214193	0	0	0	0	0	0	0	0	0	0
ENSG00000142694	12.200345005482	-14.9008143462628	0	-9.36770470938751	-4.67937174212134	6.42853829686883	0	-7.90606102885639	0	0
ENSG00000196182	6.46398260852276	-2.97009145253148	0	-4.61716128951997	0	-3.81187565919055	0	0	0	0
ENSG00000181817	0	0	0	0	3.02303349159476	0	0	0	0	0
ENSG00000116885	0	0	0	0	0	0	0	0	0	0
ENSG00000116898	9.69590440439048	-4.15526571893599	-2.06319986192375	-2.74568192596366	0	-3.46797212573035	-4.35355338404027	0	0	-3.41464409174718
ENSG00000119535	0	0	0	0	0	0	0	0	0	0
ENSG00000163873	0	0	0	0	0	0	0	0	0	0
ENSG00000163874	0	0	0	0	0	0	0	0	0	0
ENSG00000163875	4.92527728780272	0	0	-3.45992663231985	2.91546670347294	0	-3.13287924671635	0	0	0
ENSG00000163877	0	0	0	0	0	0	0	0	0	0
ENSG00000163879	0	0	0	0	0	0	0	0	0	0
ENSG00000134697	4.51762435129471	-2.63272960081831	0	0	0	0	0	0	0	0
ENSG00000169218	0	0	0	0	0	0	0	0	0	0
ENSG00000116922	0	0	0	0	0	0	0	0	0	0
ENSG00000134690	0	0	0	0	0	0	0	0	0	0
ENSG00000183317	0	0	0	0	0	0	0	0	0	0
ENSG00000185090	0	0	0	0	0	0	0	0	0	0
ENSG00000196449	0	-2.46017023879938	0	0	0	0	0	0	0	0
ENSG00000197982	8.62210214758709	-8.04638602478476	-6.94061616927274	-4.02718162797477	0	2.97601522517093	-6.66970975419762	-2.97496082633284	0	0
ENSG00000188786	0	0	0	0	0	0	0	0	0	0
ENSG00000204084	0	0	0	0	0	0	0	0	0	0
ENSG00000183431	0	-3.18451752580927	0	0	0	0	0	0	0	0
ENSG00000183386	0	0	0	0	0	0	0	0	0	0
ENSG00000183520	3.90490528338391	-2.07592587810154	-2.55710350685708	0	0	0	-2.14756517776505	0	0	0
ENSG00000185668	0	0	0	0	0	0	0	0	0	0
ENSG00000116954	0	0	-2.84376277531146	-2.26476886183167	0	0	-4.26927239164144	0	0	0
ENSG00000214114	10.6287367792204	-5.07471963580127	0	-4.18393671819249	0	-5.58848685229727	0	-4.28496014260172	0	0
ENSG00000131233	0	0	0	0	0	0	0	0	0	0
ENSG00000158315	0	0	0	0	0	0	0	0	0	0
ENSG00000174574	-2.22100820863784	0	0	0	0	0	0	0	0	0
ENSG00000168653	15.2815937208599	-7.17102282110192	0	-5.63735020049781	-2.61074695112276	0	0	-3.30473182334035	-2.13914485694792	0
ENSG00000127603	16.9328409156	-9.14809059453588	0	0	0	-5.80496279212979	0	-9.3837173051196	-4.29070351661638	0
ENSG00000255103	0	0	0	0	0	0	0	0	0	0
ENSG00000183682	0	0	0	0	0	0	0	0	0	0
ENSG00000090621	5.54481917669704	-8.06180921190148	-2.95744098350947	0	0	0	-6.73658967972016	0	0	0
ENSG00000163909	23.7119248232282	-19.0012322290295	-17.2803521888754	-31.6425361079596	-10.2697064102196	0	-12.2136850942833	-20.973003767159	0	-8.53803414610954
ENSG00000116981	0	0	0	0	0	0	0	0	0	0
ENSG00000116983	0	0	0	0	0	0	0	0	0	0
ENSG00000084072	6.006032387011	-5.08149546052064	0	0	0	0	-4.5486069060088	0	0	0
ENSG00000116985	0	0	0	0	0	0	0	0	0	0
ENSG00000198754	0	0	0	0	0	0	0	0	0	0
ENSG00000043514	0	0	0	0	0	0	0	0	0	0
ENSG00000116990	0	0	0	0	0	0	0	0	0	0
ENSG00000168389	0	0	0	0	0	0	0	0	0	0
ENSG00000131236	12.1446932516206	0	-3.95864192043793	-2.08621699384105	2.32162059804653	-8.56537122280549	-4.98101862306919	-5.69597254804332	0	0
ENSG00000131238	2.48557881906666	0	-4.04316398660851	-2.87306648480092	0	0	-6.70360034805952	0	0	0
ENSG00000117000	5.43450880571821	0	0	0	0	-3.29995259192309	0	0	0	0
ENSG00000188800	0	0	0	0	0	0	0	0	0	0
ENSG00000084073	0	-2.79789122701669	0	0	0	0	0	0	-2.28865322867663	0
ENSG00000049089	0	0	0	0	0	0	0	0	0	0
ENSG00000084070	0	8.71955012252325	0	0	4.04277475753761	0	0	0	0	0
ENSG00000187801	0	0	0	0	0	0	0	0	0	0
ENSG00000187815	0	0	0	0	0	0	0	0	0	0
ENSG00000164002	0	0	0	0	0	0	0	0	0	0
ENSG00000117010	0	0	0	0	0	0	0	0	0	0
ENSG00000117016	0	0	0	0	0	0	0	0	0	0
ENSG00000066136	0	0	0	0	0	2.69220065154652	0	0	0	0
ENSG00000117013	0	0	0	0	0	0	0	0	0	0
ENSG00000179862	0	0	0	0	0	0	0	0	0	0
ENSG00000171793	7.85245271149889	-10.8685789425549	5.31723029174489	-3.77063202163207	-3.53200867732424	-5.34011839842986	-5.73787889323962	-3.16006601321529	0	0
ENSG00000171790	0	0	0	0	0	0	0	0	0	0
ENSG00000010803	0	-4.55993812203996	0	-2.9179261558531	-5.39953530636065	4.75108456407412	0	0	0	0
ENSG00000204060	0	0	0	0	0	0	0	0	0	0
ENSG00000127129	0	0	0	0	0	0	0	0	0	0
ENSG00000127124	0	0	0	0	0	6.82269596508447	0	0	0	0
ENSG00000044012	0	0	0	0	0	0	0	0	0	0
ENSG00000197273	0	0	0	0	0	0	0	0	0	0
ENSG00000198815	3.23007356428675	-2.16635980232947	0	0	-3.22950997540823	0	0	0	0	0
ENSG00000177181	0	0	0	0	0	0	0	0	0	0
ENSG00000066185	0	0	0	0	0	0	0	0	0	0
ENSG00000127125	0	0	0	0	0	0	0	0	0	0
ENSG00000186409	0	0	0	0	0	0	0	0	0	0
ENSG00000171960	0	0	0	0	2.87102306279242	0	0	2.46882024556085	0	0
ENSG00000065978	0	0	0	0	0	0	0	0	0	0
ENSG00000164007	0	0	0	0	0	0	0	0	0	0
ENSG00000117385	0	-10.0882291178138	0	-29.4627243076717	-4.95571450907872	9.0301550791262	-5.64581085085504	2.53455262955543	0	-2.56475312805362
ENSG00000164008	0	0	0	0	0	0	0	0	0	0
ENSG00000177868	0	-6.58027326536756	-2.37517036801971	-4.27208492541406	-4.94328046641833	5.73298402554515	-2.43984018422599	0	-2.16433490514509	0
ENSG00000164010	0	0	0	0	0	0	0	0	0	0
ENSG00000164011	0	0	0	0	0	0	0	0	0	0
ENSG00000117394	11.1433621821193	-9.49293473289624	0	0	0	-10.2698500129098	0	0	0	0
ENSG00000186973	0	0	0	0	0	0	0	0	0	0
ENSG00000117395	7.17258462981262	-5.64146790289776	0	0	0	0	-3.70556635591551	0	-3.16250570395057	0
ENSG00000243710	0	0	0	0	0	0	0	0	0	0
ENSG00000179178	0	0	0	0	0	0	0	0	0	0
ENSG00000253313	0	0	0	0	0	0	0	0	0	0
ENSG00000066056	-19.3463844578176	-6.9327239908616	16.8845685101048	-5.57116493645411	-3.65107076521618	-16.5534818878087	12.5975289872229	-11.4959479764409	-2.61420505647718	10.1374497628891
ENSG00000117400	0	0	0	0	0	0	0	0	0	0
ENSG00000117399	0	0	0	0	0	0	0	0	0	0
ENSG00000066322	2.07224330964848	0	0	-3.95505331623034	0	0	0	-2.05480912810566	0	0
ENSG00000159479	0	0	0	0	0	0	0	0	0	0
ENSG00000198198	0	0	0	0	0	0	0	0	0	0
ENSG00000178922	0	0	0	0	0	0	0	0	0	0
ENSG00000142949	0	0	0	0	0	0	0	0	0	0
ENSG00000066135	0	0	0	0	4.09156156655314	0	0	0	0	0
ENSG00000126091	0	0	0	0	0	0	0	0	0	0
ENSG00000117407	0	0	0	0	0	0	0	0	0	0
ENSG00000117408	0	0	0	0	0	0	0	0	0	0
ENSG00000132768	0	0	0	0	0	0	0	0	0	0
ENSG00000117410	0	10.1080909510741	-4.46761640684679	-5.93531870046347	3.70662668573074	-2.25791591511	-3.70178255060711	0	0	0
ENSG00000117411	0	0	0	0	0	0	0	0	0	0
ENSG00000159214	0	0	0	0	0	0	0	0	0	0
ENSG00000196517	0	0	0	0	0	0	0	0	0	0
ENSG00000171872	0	0	0	0	0	0	0	0	0	0
ENSG00000178028	0	0	0	0	0	0	0	0	0	0
ENSG00000117419	2.11907338016556	-9.79365483498338	-4.86722084560351	-7.14697414723681	-6.37577320350541	7.87242462368944	-8.24402247001154	2.29522957782377	0	0
ENSG00000187147	0	0	-3.03492709711094	-2.93063691276358	0	0	0	0	0	0
ENSG00000126106	0	0	0	0	0	0	0	3.25429981867852	0	0
ENSG00000198520	0	0	0	0	0	0	0	0	0	0
ENSG00000142945	0	0	0	0	0	0	0	0	0	0
ENSG00000142937	-6.89280006859639	6.60682204099066	7.09131872996893	5.88707439914556	15.0016029715928	-2.81840100218006	2.67932498937504	3.02254349064125	0	0
ENSG00000142959	0	0	0	0	0	0	0	0	0	0
ENSG00000173846	0	0	0	0	0	0	0	0	0	0
ENSG00000188396	0	0	0	0	0	0	0	0	0	0
ENSG00000222009	0	0	0	0	0	0	0	0	0	0
ENSG00000117425	0	0	0	0	0	0	0	0	0	0
ENSG00000070785	2.85129603195132	0	0	0	0	0	0	0	0	0
ENSG00000126107	0	0	0	0	0	0	0	0	0	0
ENSG00000126088	5.33971796539481	0	0	0	0	0	-2.47650803796527	0	0	0
ENSG00000162415	0	0	0	0	0	0	0	0	0	0
ENSG00000186603	0	0	0	0	0	0	0	0	0	0
ENSG00000132781	0	0	0	0	0	0	0	0	0	0
ENSG00000132773	0	0	0	0	0	0	0	0	0	0
ENSG00000070759	0	0	0	0	0	0	0	0	0	0
ENSG00000236624	0	0	0	0	0	0	0	0	0	0
ENSG00000132763	0	0	0	0	0	0	0	0	0	0
ENSG00000117450	-2.93312103745861	0	0	-3.88159235205329	0	5.45040167770096	0	3.81569818686509	0	0
ENSG00000117448	3.56981096144166	5.08260988463455	0	-5.1203076773563	0	0	-3.66752466067561	-3.21653315863226	0	0
ENSG00000132780	0	2.74723414328088	-5.31656096053464	0	2.14736206967644	0	0	0	0	0
ENSG00000159588	0	0	0	0	0	0	0	0	0	0
ENSG00000159592	6.48605755022902	0	0	0	0	-3.74291869813901	0	-2.79241950983123	0	0
ENSG00000159596	0	0	0	0	0	0	0	0	0	0
ENSG00000197429	0	0	0	0	0	0	0	0	0	0
ENSG00000086015	7.2690066375376	0	0	0	0	0	0	0	0	0
ENSG00000117461	0	0	0	0	0	0	0	0	0	0
ENSG00000117472	0	0	0	0	0	0	0	0	0	0
ENSG00000085998	7.88548202702728	-4.37469703586715	0	-3.11724400361897	-5.28870744837156	-2.94911577839548	-4.16663756139242	0	-2.41848464302201	0
ENSG00000171357	0	0	0	0	0	0	0	0	0	0
ENSG00000085999	0	0	0	0	0	0	0	0	0	0
ENSG00000132128	0	0	0	-4.33906979329354	0	0	0	0	0	0
ENSG00000173660	0	0	5.42881465464947	3.12080989544075	11.2231347511214	0	0	0	-2.90077579320028	0
ENSG00000117481	0	0	0	0	0	0	0	0	0	0
ENSG00000117480	0	0	0	0	0	0	0	0	0	0
ENSG00000197587	0	0	0	0	0	0	0	0	0	0
ENSG00000162456	0	0	0	0	0	0	0	0	0	0
ENSG00000079277	0	7.05284259148725	0	0	0	0	0	0	0	0
ENSG00000142961	-10.95039735246	8.29067286322069	0	0	0	2.24297137711409	0	0	-2.29191735759339	0
ENSG00000123472	0	0	0	0	0	0	0	0	0	0
ENSG00000159658	0	-4.80306117529073	0	-2.40451478976376	-2.40617194351903	2.28579385677144	0	2.92441482325756	-2.26243500101069	0
ENSG00000186118	0	0	0	0	0	0	0	0	0	0
ENSG00000142973	-15.4912622677192	0	9.22529525970144	0	0	0	12.7422772341126	0	0	6.13910514991215
ENSG00000187048	0	0	0	0	0	0	0	0	0	0
ENSG00000186377	0	0	0	0	0	0	0	0	0	0
ENSG00000186160	0	0	0	0	0	0	0	0	0	0
ENSG00000162365	0	0	0	0	0	0	0	0	0	0
ENSG00000162366	0	0	0	0	0	0	0	0	0	0
ENSG00000162367	0	0	0	0	0	0	0	0	0	0
ENSG00000123473	0	0	0	0	0	0	0	0	0	0
ENSG00000162368	0	4.26077375174514	0	0	7.12860416026456	0	0	-2.35768891067031	0	0
ENSG00000186790	0	0	0	0	0	0	0	0	0	0
ENSG00000186564	0	0	0	0	0	0	0	0	0	0
ENSG00000269113	21.7681346879093	-16.6825304996843	-12.3579909985312	-9.86115756248086	-9.84661141049797	-8.23230791977439	-17.5632985923228	-10.1206713058431	-3.71204249737157	-5.58073799341335
ENSG00000273395	0	0	0	0	0	0	0	0	0	0
ENSG00000117834	0	0	0	0	0	0	0	0	0	0
ENSG00000132122	-2.98535794875589	0	4.59076857220814	0	2.88491263985867	0	2.08964922151009	0	0	0
ENSG00000186094	0	0	0	0	0	0	0	0	0	0
ENSG00000162373	0	0	0	0	0	0	0	0	0	0
ENSG00000162374	0	0	0	0	0	0	0	0	0	0
ENSG00000142700	0	0	0	0	0	0	0	0	0	0
ENSG00000185104	5.01270972857215	-4.57178788356476	0	0	0	0	0	-2.47066774359247	-29.7497573080613	0
ENSG00000123080	-3.8062680750929	3.20057198724483	0	0	0	0	0	0	2.13241565052962	0
ENSG00000204006	0	0	0	0	0	0	0	0	0	0
ENSG00000123091	15.6908578857633	-12.3329066712726	0	-5.86641409608237	-6.15094799832721	-2.06577768186232	-7.33238343794853	-2.70351061956268	0	0
ENSG00000085831	0	0	0	0	0	0	0	0	0	0
ENSG00000085832	-14.686582624865	12.165718040383	0	-2.11059393642236	0	6.24830354132328	-4.41103466090326	0	0	0
ENSG00000117859	3.82876345382311	0	0	-5.04522983504032	-2.15066249299434	0	0	-2.62966867752102	-2.30790950032888	0
ENSG00000078618	3.79040683104769	0	0	0	0	0	-2.41389348771606	0	0	0
ENSG00000169213	0	0	0	0	0	0	0	0	0	0
ENSG00000117862	-6.73072006312561	0	0	-2.20276066795909	-3.00443075295969	5.92699162722505	0	0	0	0
ENSG00000198841	0	0	0	0	0	0	0	0	0	0
ENSG00000134717	7.17025620562439	-5.02913632106689	-4.88341424015787	-2.76324876832028	0	0	-4.73157255752143	0	0	0
ENSG00000157077	0	0	0	0	0	3.31829221049831	0	0	0	0
ENSG00000154222	0	0	0	0	0	0	0	0	0	0
ENSG00000085840	0	0	0	0	0	0	0	0	0	0
ENSG00000134748	0	0	0	0	0	0	0	0	0	0
ENSG00000134744	-4.75833103873427	4.66128245887672	0	2.5238182246871	0	0	0	0	0	0
ENSG00000116157	-8.97521663167903	-19.978117877582	-2.85654525656287	-9.49916903109915	-12.7067203759219	18.0219112556954	-8.0760291546921	9.34080147792767	-5.63612464140508	-4.48470305600954
ENSG00000182183	0	0	0	0	0	0	0	0	0	0
ENSG00000162377	0	0	0	0	0	0	0	0	0	0
ENSG00000162378	3.82308948413052	0	0	0	0	0	-3.89071700262011	0	0	0
ENSG00000203995	0	0	0	0	0	0	0	0	0	0
ENSG00000121310	0	-13.1988239436473	-10.7708747040807	-6.0511751243627	-24.652529639871	12.2501602950892	-7.261623169619	0	-24.6431563703811	-6.43789648872903
ENSG00000116171	-3.13577210667538	0	-2.40028219319387	0	2.50035083107302	0	0	0	0	0
ENSG00000174348	-26.6136046978534	-20.6271180358874	-17.0256956854493	-14.1117494906149	-13.0182807719499	27.5674219324822	-17.2954596011484	11.2751232751022	-31.6425361079596	-10.2409191733423
ENSG00000162383	0	0	0	0	0	0	0	0	0	0
ENSG00000157184	-3.44740558281546	-2.69817976013321	-2.57993089334147	-2.64819806242733	0	4.51459185250636	0	0	0	0
ENSG00000162384	0	-3.57763059459753	0	-2.72136857212397	0	4.23529913511099	-4.77933170077153	0	-3.31118791415939	0
ENSG00000162385	0	0	0	0	3.62086304418988	0	-2.14981693231624	0	0	0
ENSG00000157193	0	0	0	0	0	0	0	0	0	0
ENSG00000143006	0	0	0	0	0	0	0	0	0	0
ENSG00000174332	0	0	0	0	0	0	0	0	0	0
ENSG00000058804	0	0	0	0	0	0	0	0	0	0
ENSG00000058799	-4.75209947818211	0	0	0	0	5.4884436021151	-2.17524430981983	0	0	0
ENSG00000211452	0	0	0	0	0	0	0	0	0	0
ENSG00000081870	0	0	0	0	3.22825846925486	0	-5.66092059419563	0	-2.77793856654927	0
ENSG00000116212	0	0	0	0	0	3.25188147388395	0	0	0	0
ENSG00000203985	0	0	0	0	0	0	0	0	0	0
ENSG00000116209	-11.1702374163271	-3.73809564383157	7.16922984977241	-5.03513396383196	0	12.188199024882	0	4.64963646047655	0	0
ENSG00000116205	0	0	0	0	0	0	0	0	0	0
ENSG00000157211	0	0	0	0	0	0	0	0	0	0
ENSG00000215883	0	0	0	0	0	0	0	0	0	0
ENSG00000116221	2.87933898735823	0	0	0	0	0	0	0	0	0
ENSG00000157216	0	0	0	-3.00187476998843	0	0	-5.56471332229701	0	0	0
ENSG00000162390	5.90596202291291	0	0	0	0	0	0	0	0	0
